direction,advance_deg,repeat,t_ms,angle_turn16,position_turns,rpm,speed_rpm
-1,90,2,90.000,22676,7.601578,5745,5745
-1,90,2,91.000,29095,7.699524,5876,5876
-1,90,2,92.000,35580,7.798477,5937,5937
-1,90,2,93.000,40951,7.880432,4917,4917
-1,90,2,94.000,47259,7.976685,5775,5775
-1,90,2,95.000,52683,8.059448,4965,4965
-1,90,2,96.000,58915,8.154541,5705,5705
-1,90,2,97.000,65248,8.251175,5798,5798
-1,90,2,98.000,5784,8.343826,5559,5559
-1,90,2,99.000,12393,8.444672,6050,6050
-1,90,2,100.000,18122,8.532089,5245,5245
-1,90,2,101.000,23790,8.618576,5189,5189
-1,90,2,102.000,29531,8.706177,5256,5256
-1,90,2,103.000,36054,8.805710,5971,5971
-1,90,2,104.000,41943,8.895569,5391,5391
-1,90,2,105.000,48020,8.988297,5563,5563
-1,90,2,106.000,53604,9.073502,5112,5112
-1,90,2,107.000,59621,9.165314,5508,5508
-1,90,2,108.000,732,9.266739,6085,6085
-1,90,2,109.000,7255,9.366272,5971,5971
-1,90,2,110.000,12903,9.452454,5170,5170
-1,90,2,111.000,18555,9.538696,5174,5174
-1,90,2,112.000,24334,9.626877,5290,5290
-1,90,2,113.000,30306,9.718002,5467,5467
-1,90,2,114.000,36869,9.818146,6008,6008
-1,90,2,115.000,43153,9.914032,5753,5753
-1,90,2,116.000,49050,10.004013,5398,5398
-1,90,2,117.000,55231,10.098328,5658,5658
-1,90,2,118.000,61410,10.192612,5657,5657
-1,90,2,119.000,1652,10.280777,5289,5289
-1,90,2,120.000,7988,10.377457,5800,5800
-1,90,2,121.000,14052,10.469986,5551,5551
-1,90,2,122.000,20192,10.563675,5621,5621
-1,90,2,123.000,26107,10.653931,5415,5415
-1,90,2,124.000,32009,10.743988,5403,5403
-1,90,2,125.000,38486,10.842819,5929,5929
-1,90,2,126.000,45105,10.943817,6059,6059
-1,90,2,127.000,51313,11.038544,5683,5683
-1,90,2,128.000,56949,11.124542,5159,5159
-1,90,2,129.000,63269,11.220978,5786,5786
-1,90,2,130.000,3379,11.307129,5169,5169
-1,90,2,131.000,9698,11.403549,5785,5785
-1,90,2,132.000,15755,11.495972,5545,5545
-1,90,2,133.000,22135,11.593323,5841,5841
-1,90,2,134.000,28462,11.689865,5792,5792
-1,90,2,135.000,35248,11.793411,6212,6212
-1,90,2,136.000,40524,11.873917,4830,4830
-1,90,2,137.000,46798,11.969650,5744,5744
-1,90,2,138.000,52406,12.055222,5134,5134
-1,90,2,139.000,58702,12.151291,5764,5764
-1,90,2,140.000,65100,12.248917,5857,5857
-1,90,2,141.000,5509,12.339630,5442,5442
-1,90,2,142.000,12174,12.441330,6101,6101
-1,90,2,143.000,17852,12.527969,5198,5198
-1,90,2,144.000,23708,12.617325,5361,5361
-1,90,2,145.000,29467,12.705200,5272,5272
-1,90,2,146.000,36145,12.807098,6113,6113
-1,90,2,147.000,42106,12.898056,5457,5457
-1,90,2,148.000,48197,12.990997,5576,5576
-1,90,2,149.000,53873,13.077606,5196,5196
-1,90,2,150.000,59782,13.167770,5409,5409
-1,90,2,151.000,954,13.270126,6141,6141
-1,90,2,152.000,7453,13.369293,5950,5950
-1,90,2,153.000,13514,13.461777,5549,5549
-1,90,2,154.000,18780,13.542130,4821,4821
-1,90,2,155.000,24710,13.632614,5429,5429
-1,90,2,156.000,30654,13.723312,5441,5441
-1,90,2,157.000,37220,13.823502,6011,6011
-1,90,2,158.000,43574,13.920456,5817,5817
-1,90,2,159.000,49568,14.011917,5487,5487
-1,110,0,0.000,54445,0.000000,5787,5787
-1,110,0,1.000,57051,0.039764,2385,2385
-1,110,0,2.000,59068,0.070541,1846,1846
-1,110,0,3.000,62001,0.115295,2685,2685
-1,110,0,4.000,64512,0.153610,2298,2298
-1,110,0,5.000,1759,0.196075,2547,2547
-1,110,0,6.000,4389,0.236206,2407,2407
-1,110,0,7.000,8008,0.291428,3313,3313
-1,110,0,8.000,11213,0.340332,2934,2934
-1,110,0,9.000,14434,0.389481,2948,2948
-1,110,0,10.000,18165,0.446411,3415,3415
-1,110,0,11.000,21788,0.501694,3316,3316
-1,110,0,12.000,24932,0.549667,2878,2878
-1,110,0,13.000,28831,0.609161,3569,3569
-1,110,0,14.000,32105,0.659119,2997,2997
-1,110,0,15.000,36490,0.726028,4014,4014
-1,110,0,16.000,40406,0.785782,3585,3585
-1,110,0,17.000,44281,0.844910,3547,3547
-1,110,0,18.000,48262,0.905655,3644,3644
-1,110,0,19.000,52174,0.965347,3581,3581
-1,110,0,20.000,56839,1.036530,4270,4270
-1,110,0,21.000,59866,1.082718,2771,2771
-1,110,0,22.000,64840,1.158615,4553,4553
-1,110,0,23.000,3307,1.219696,3664,3664
-1,110,0,24.000,8011,1.291473,4306,4306
-1,110,0,25.000,12803,1.364594,4387,4387
-1,110,0,26.000,16170,1.415970,3082,3082
-1,110,0,27.000,21045,1.490356,4463,4463
-1,110,0,28.000,25199,1.553741,3803,3803
-1,110,0,29.000,29744,1.623093,4161,4161
-1,110,0,30.000,34622,1.697525,4465,4465
-1,110,0,31.000,38183,1.751862,3260,3260
-1,110,0,32.000,43150,1.827652,4547,4547
-1,110,0,33.000,47718,1.897354,4182,4182
-1,110,0,34.000,51937,1.961731,3862,3862
-1,110,0,35.000,56882,2.037186,4527,4527
-1,110,0,36.000,60971,2.099579,3743,3743
-1,110,0,37.000,394,2.175247,4540,4540
-1,110,0,38.000,4871,2.243561,4098,4098
-1,110,0,39.000,9000,2.306564,3780,3780
-1,110,0,40.000,14097,2.384338,4666,4666
-1,110,0,41.000,18758,2.455460,4267,4267
-1,110,0,42.000,23052,2.520981,3931,3931
-1,110,0,43.000,27822,2.593765,4367,4367
-1,110,0,44.000,31965,2.656982,3793,3793
-1,110,0,45.000,37003,2.733856,4612,4612
-1,110,0,46.000,41730,2.805984,4327,4327
-1,110,0,47.000,45966,2.870621,3878,3878
-1,110,0,48.000,50588,2.941147,4231,4231
-1,110,0,49.000,54801,3.005432,3857,3857
-1,110,0,50.000,59333,3.074585,4149,4149
-1,110,0,51.000,64399,3.151886,4638,4638
-1,110,0,52.000,3103,3.216583,3881,3881
-1,110,0,53.000,8044,3.291977,4523,4523
-1,110,0,54.000,13091,3.368988,4620,4620
-1,110,0,55.000,16915,3.427338,3500,3500
-1,110,0,56.000,21399,3.495758,4105,4105
-1,110,0,57.000,25959,3.565338,4174,4174
-1,110,0,58.000,30276,3.631210,3952,3952
-1,110,0,59.000,35537,3.711487,4816,4816
-1,110,0,60.000,39743,3.775665,3850,3850
-1,110,0,61.000,44180,3.843369,4062,4062
-1,110,0,62.000,48531,3.909760,3983,3983
-1,110,0,63.000,52729,3.973816,3843,3843
-1,110,0,64.000,57712,4.049850,4562,4562
-1,110,0,65.000,62028,4.115707,3951,3951
-1,110,0,66.000,1008,4.184616,4134,4134
-1,110,0,67.000,5434,4.252151,4052,4052
-1,110,0,68.000,9935,4.320831,4120,4120
-1,110,0,69.000,14516,4.390732,4194,4194
-1,110,0,70.000,19340,4.464340,4416,4416
-1,110,0,71.000,23723,4.531219,4012,4012
-1,110,0,72.000,28592,4.605515,4457,4457
-1,110,0,73.000,32443,4.664276,3525,3525
-1,110,0,74.000,37325,4.738770,4469,4469
-1,110,0,75.000,42124,4.811996,4393,4393
-1,110,0,76.000,46829,4.883789,4307,4307
-1,110,0,77.000,51326,4.952408,4117,4117
-1,110,0,78.000,56164,5.026230,4429,4429
-1,110,0,79.000,59903,5.083282,3423,3423
-1,110,0,80.000,65219,5.164398,4866,4866
-1,110,0,81.000,4066,5.231277,4012,4012
-1,110,0,82.000,8561,5.299866,4115,4115
-1,110,0,83.000,13685,5.378052,4691,4691
-1,110,0,84.000,18244,5.447617,4173,4173
-1,110,0,85.000,22578,5.513748,3967,3967
-1,110,0,86.000,27236,5.584824,4264,4264
-1,110,0,87.000,31383,5.648102,3796,3796
-1,110,0,88.000,36660,5.728622,4831,4831
-1,110,0,89.000,41303,5.799469,4250,4250
-1,110,0,90.000,45996,5.871078,4296,4296
-1,110,0,91.000,50105,5.933777,3761,3761
-1,110,0,92.000,54273,5.997375,3815,3815
-1,110,0,93.000,59047,6.070221,4370,4370
-1,110,0,94.000,64084,6.147079,4611,4611
-1,110,0,95.000,2857,6.212830,3945,3945
-1,110,0,96.000,7812,6.288437,4536,4536
-1,110,0,97.000,12838,6.365128,4601,4601
-1,110,0,98.000,16523,6.421356,3373,3373
-1,110,0,99.000,21707,6.500458,4746,4746
-1,110,0,100.000,25773,6.562500,3722,3722
-1,110,0,101.000,30214,6.630264,4065,4065
-1,110,0,102.000,35574,6.712051,4907,4907
-1,110,0,103.000,40049,6.780334,4096,4096
-1,110,0,104.000,44417,6.846985,3999,3999
-1,110,0,105.000,48834,6.914383,4043,4043
-1,110,0,106.000,53122,6.979813,3925,3925
-1,110,0,107.000,58148,7.056503,4601,4601
-1,110,0,108.000,63142,7.132706,4572,4572
-1,110,0,109.000,1728,7.195602,3773,3773
-1,110,0,110.000,6706,7.271561,4557,4557
-1,110,0,111.000,11229,7.340576,4140,4140
-1,110,0,112.000,15403,7.404266,3821,3821
-1,110,0,113.000,20357,7.479858,4535,4535
-1,110,0,114.000,24838,7.548233,4102,4102
-1,110,0,115.000,29542,7.620010,4306,4306
-1,110,0,116.000,34907,7.701874,4911,4911
-1,110,0,117.000,38998,7.764297,3745,3745
-1,110,0,118.000,43342,7.830582,3977,3977
-1,110,0,119.000,48080,7.902878,4337,4337
-1,110,0,120.000,52411,7.968964,3965,3965
-1,110,0,121.000,57432,8.045578,4596,4596
-1,110,0,122.000,62188,8.118149,4354,4354
-1,110,0,123.000,1234,8.188065,4194,4194
-1,110,0,124.000,5898,8.259232,4270,4270
-1,110,0,125.000,10507,8.329559,4219,4219
-1,110,0,126.000,15074,8.399246,4181,4181
-1,110,0,127.000,19700,8.469833,4235,4235
-1,110,0,128.000,24051,8.536224,3983,3983
-1,110,0,129.000,28876,8.609848,4417,4417
-1,110,0,130.000,33508,8.680527,4240,4240
-1,110,0,131.000,37791,8.745880,3921,3921
-1,110,0,132.000,42723,8.821136,4515,4515
-1,110,0,133.000,47445,8.893188,4323,4323
-1,110,0,134.000,51778,8.959305,3966,3966
-1,110,0,135.000,56817,9.036194,4613,4613
-1,110,0,136.000,60044,9.085434,2954,2954
-1,110,0,137.000,65447,9.167877,4946,4946
-1,110,0,138.000,4163,9.232758,3892,3892
-1,110,0,139.000,8890,9.304886,4327,4327
-1,110,0,140.000,13923,9.381683,4607,4607
-1,110,0,141.000,18470,9.451065,4162,4162
-1,110,0,142.000,22826,9.517532,3988,3988
-1,110,0,143.000,27611,9.590546,4380,4380
-1,110,0,144.000,31236,9.645859,3318,3318
-1,110,0,145.000,36717,9.729492,5018,5018
-1,110,0,146.000,41345,9.800110,4237,4237
-1,110,0,147.000,45942,9.870255,4208,4208
-1,110,0,148.000,50547,9.940521,4216,4216
-1,110,0,149.000,54750,10.004654,3847,3847
-1,110,0,150.000,59285,10.073853,4151,4151
-1,110,0,151.000,64430,10.152359,4710,4710
-1,110,0,152.000,3182,10.217789,3925,3925
-1,110,0,153.000,7895,10.289703,4314,4314
-1,110,0,154.000,12910,10.366226,4591,4591
-1,110,0,155.000,16771,10.425140,3534,3534
-1,110,0,156.000,21750,10.501114,4558,4558
-1,110,0,157.000,26311,10.570709,4175,4175
-1,110,0,158.000,30564,10.635605,3893,3893
-1,110,0,159.000,35974,10.718155,4953,4953
-1,110,1,0.000,17813,0.000000,6065,6065
-1,110,1,1.000,20002,0.033401,2004,2004
-1,110,1,2.000,22246,0.067642,2054,2054
-1,110,1,3.000,24564,0.103012,2122,2122
-1,110,1,4.000,27285,0.144531,2491,2491
-1,110,1,5.000,30022,0.186295,2505,2505
-1,110,1,6.000,33119,0.233551,2835,2835
-1,110,1,7.000,36468,0.284653,3066,3066
-1,110,1,8.000,39680,0.333664,2940,2940
-1,110,1,9.000,42717,0.380005,2780,2780
-1,110,1,10.000,46285,0.434448,3266,3266
-1,110,1,11.000,49715,0.486786,3140,3140
-1,110,1,12.000,53021,0.537231,3026,3026
-1,110,1,13.000,57275,0.602142,3894,3894
-1,110,1,14.000,60649,0.653625,3088,3088
-1,110,1,15.000,65042,0.720657,4021,4021
-1,110,1,16.000,3158,0.776382,3343,3343
-1,110,1,17.000,7553,0.843445,4023,4023
-1,110,1,18.000,11529,0.904114,3640,3640
-1,110,1,19.000,15151,0.959381,3316,3316
-1,110,1,20.000,19565,1.026733,4041,4041
-1,110,1,21.000,23386,1.085037,3498,3498
-1,110,1,22.000,27753,1.151672,3998,3998
-1,110,1,23.000,31414,1.207535,3351,3351
-1,110,1,24.000,36373,1.283203,4540,4540
-1,110,1,25.000,40588,1.347519,3858,3858
-1,110,1,26.000,44392,1.405563,3482,3482
-1,110,1,27.000,48606,1.469864,3858,3858
-1,110,1,28.000,52551,1.530060,3611,3611
-1,110,1,29.000,57365,1.603516,4407,4407
-1,110,1,30.000,61888,1.672531,4140,4140
-1,110,1,31.000,681,1.738586,3963,3963
-1,110,1,32.000,4948,1.803696,3906,3906
-1,110,1,33.000,9371,1.871185,4049,4049
-1,110,1,34.000,13936,1.940842,4179,4179
-1,110,1,35.000,18538,2.011063,4213,4213
-1,110,1,36.000,22767,2.075592,3871,3871
-1,110,1,37.000,27537,2.148376,4367,4367
-1,110,1,38.000,31513,2.209045,3640,3640
-1,110,1,39.000,36648,2.287399,4701,4701
-1,110,1,40.000,41164,2.356308,4134,4134
-1,110,1,41.000,45676,2.425156,4130,4130
-1,110,1,42.000,50210,2.494339,4151,4151
-1,110,1,43.000,53862,2.550064,3343,3343
-1,110,1,44.000,58810,2.625565,4530,4530
-1,110,1,45.000,63746,2.700882,4519,4519
-1,110,1,46.000,2516,2.766586,3942,3942
-1,110,1,47.000,7583,2.843903,4638,4638
-1,110,1,48.000,12204,2.914413,4230,4230
-1,110,1,49.000,15941,2.971436,3421,3421
-1,110,1,50.000,21039,3.049225,4667,4667
-1,110,1,51.000,25490,3.117142,4075,4075
-1,110,1,52.000,29690,3.181229,3845,3845
-1,110,1,53.000,34984,3.262009,4846,4846
-1,110,1,54.000,39031,3.323761,3705,3705
-1,110,1,55.000,43682,3.394730,4258,4258
-1,110,1,56.000,48244,3.464340,4176,4176
-1,110,1,57.000,52430,3.528214,3832,3832
-1,110,1,58.000,57373,3.603638,4525,4525
-1,110,1,59.000,62197,3.677246,4416,4416
-1,110,1,60.000,739,3.739471,3733,3733
-1,110,1,61.000,5127,3.806427,4017,4017
-1,110,1,62.000,9693,3.876099,4180,4180
-1,110,1,63.000,14428,3.948349,4335,4335
-1,110,1,64.000,19132,4.020126,4306,4306
-1,110,1,65.000,23381,4.084961,3890,3890
-1,110,1,66.000,28325,4.160400,4526,4526
-1,110,1,67.000,32530,4.224564,3849,3849
-1,110,1,68.000,37369,4.298401,4430,4430
-1,110,1,69.000,41751,4.365265,4011,4011
-1,110,1,70.000,46471,4.437286,4321,4321
-1,110,1,71.000,51049,4.507141,4191,4191
-1,110,1,72.000,55552,4.575851,4122,4122
-1,110,1,73.000,59603,4.637665,3708,3708
-1,110,1,74.000,64803,4.717010,4760,4760
-1,110,1,75.000,3439,4.780670,3819,3819
-1,110,1,76.000,8392,4.856247,4534,4534
-1,110,1,77.000,13473,4.933777,4651,4651
-1,110,1,78.000,17173,4.990234,3387,3387
-1,110,1,79.000,22029,5.064331,4445,4445
-1,110,1,80.000,26661,5.135010,4240,4240
-1,110,1,81.000,30758,5.197525,3750,3750
-1,110,1,82.000,36108,5.279160,4898,4898
-1,110,1,83.000,40658,5.348587,4165,4165
-1,110,1,84.000,45256,5.418747,4209,4209
-1,110,1,85.000,49842,5.488724,4198,4198
-1,110,1,86.000,53699,5.547577,3531,3531
-1,110,1,87.000,58733,5.624390,4608,4608
-1,110,1,88.000,63826,5.702103,4662,4662
-1,110,1,89.000,2711,5.769562,4047,4047
-1,110,1,90.000,7771,5.846771,4632,4632
-1,110,1,91.000,12790,5.923355,4595,4595
-1,110,1,92.000,16553,5.980774,3445,3445
-1,110,1,93.000,21647,6.058502,4663,4663
-1,110,1,94.000,26275,6.129120,4237,4237
-1,110,1,95.000,30336,6.191086,3717,3717
-1,110,1,96.000,35729,6.273376,4937,4937
-1,110,1,97.000,40238,6.342178,4128,4128
-1,110,1,98.000,44839,6.412384,4212,4212
-1,110,1,99.000,49269,6.479980,4055,4055
-1,110,1,100.000,53623,6.546417,3986,3986
-1,110,1,101.000,58663,6.623322,4614,4614
-1,110,1,102.000,63849,6.702454,4747,4747
-1,110,1,103.000,2734,6.769913,4047,4047
-1,110,1,104.000,7587,6.843964,4443,4443
-1,110,1,105.000,12501,6.918945,4498,4498
-1,110,1,106.000,16248,6.976120,3430,3430
-1,110,1,107.000,21360,7.054123,4680,4680
-1,110,1,108.000,25873,7.122986,4131,4131
-1,110,1,109.000,30336,7.191086,4085,4085
-1,110,1,110.000,35667,7.272430,4880,4880
-1,110,1,111.000,40254,7.342422,4199,4199
-1,110,1,112.000,44383,7.405426,3780,3780
-1,110,1,113.000,48939,7.474945,4171,4171
-1,110,1,114.000,53292,7.541367,3985,3985
-1,110,1,115.000,58420,7.619614,4694,4694
-1,110,1,116.000,63429,7.696045,4585,4585
-1,110,1,117.000,2293,7.763184,4028,4028
-1,110,1,118.000,7429,7.841553,4702,4702
-1,110,1,119.000,12174,7.913956,4344,4344
-1,110,1,120.000,15987,7.972137,3490,3490
-1,110,1,121.000,20700,8.044052,4314,4314
-1,110,1,122.000,25299,8.114227,4210,4210
-1,110,1,123.000,29978,8.185623,4283,4283
-1,110,1,124.000,35269,8.266357,4844,4844
-1,110,1,125.000,39596,8.332382,3961,3961
-1,110,1,126.000,44181,8.402344,4197,4197
-1,110,1,127.000,48749,8.472046,4182,4182
-1,110,1,128.000,53000,8.536911,3891,3891
-1,110,1,129.000,58095,8.614655,4664,4664
-1,110,1,130.000,62543,8.682526,4072,4072
-1,110,1,131.000,1568,8.752121,4175,4175
-1,110,1,132.000,6381,8.825562,4406,4406
-1,110,1,133.000,10807,8.893097,4052,4052
-1,110,1,134.000,15210,8.960281,4031,4031
-1,110,1,135.000,20229,9.036865,4595,4595
-1,110,1,136.000,24543,9.102692,3949,3949
-1,110,1,137.000,29370,9.176346,4419,4419
-1,110,1,138.000,34008,9.247116,4246,4246
-1,110,1,139.000,38100,9.309555,3746,3746
-1,110,1,140.000,43144,9.386520,4617,4617
-1,110,1,141.000,47738,9.456619,4205,4205
-1,110,1,142.000,52074,9.522781,3969,3969
-1,110,1,143.000,57009,9.598083,4518,4518
-1,110,1,144.000,61372,9.664658,3994,3994
-1,110,1,145.000,717,9.739136,4468,4468
-1,110,1,146.000,5330,9.809525,4223,4223
-1,110,1,147.000,9441,9.872253,3763,3763
-1,110,1,148.000,14367,9.947418,4509,4509
-1,110,1,149.000,19161,10.020569,4389,4389
-1,110,1,150.000,23567,10.087799,4033,4033
-1,110,1,151.000,28509,10.163208,4524,4524
-1,110,1,152.000,32808,10.228806,3935,3935
-1,110,1,153.000,37590,10.301773,4378,4378
-1,110,1,154.000,42575,10.377838,4563,4563
-1,110,1,155.000,46956,10.444687,4010,4010
-1,110,1,156.000,51502,10.514053,4161,4161
-1,110,1,157.000,56541,10.590942,4613,4613
-1,110,1,158.000,60143,10.645905,3297,3297
-1,110,1,159.000,65463,10.727081,4870,4870
-1,110,2,0.000,22996,0.000000,5632,5632
-1,110,2,1.000,25287,0.034958,2097,2097
-1,110,2,2.000,27730,0.072235,2236,2236
-1,110,2,3.000,30063,0.107834,2135,2135
-1,110,2,4.000,32370,0.143036,2112,2112
-1,110,2,5.000,35834,0.195892,3171,3171
-1,110,2,6.000,38235,0.232529,2198,2198
-1,110,2,7.000,41672,0.284973,3146,3146
-1,110,2,8.000,45016,0.335999,3061,3061
-1,110,2,9.000,48288,0.385925,2995,2995
-1,110,2,10.000,51670,0.437531,3096,3096
-1,110,2,11.000,55383,0.494186,3399,3399
-1,110,2,12.000,58671,0.544357,3010,3010
-1,110,2,13.000,62793,0.607254,3773,3773
-1,110,2,14.000,845,0.662003,3284,3284
-1,110,2,15.000,4348,0.715454,3207,3207
-1,110,2,16.000,8483,0.778549,3785,3785
-1,110,2,17.000,13064,0.848450,4194,4194
-1,110,2,18.000,16087,0.894577,2767,2767
-1,110,2,19.000,20649,0.964188,4176,4176
-1,110,2,20.000,24064,1.016296,3126,3126
-1,110,2,21.000,28538,1.084564,4096,4096
-1,110,2,22.000,32251,1.141220,3399,3399
-1,110,2,23.000,36830,1.211090,4192,4192
-1,110,2,24.000,41146,1.276947,3951,3951
-1,110,2,25.000,45383,1.341599,3879,3879
-1,110,2,26.000,49483,1.404160,3753,3753
-1,110,2,27.000,53408,1.464050,3593,3593
-1,110,2,28.000,58269,1.538223,4450,4450
-1,110,2,29.000,62453,1.602066,3830,3830
-1,110,2,30.000,1285,1.668716,3999,3999
-1,110,2,31.000,5612,1.734741,3961,3961
-1,110,2,32.000,9946,1.800873,3967,3967
-1,110,2,33.000,14452,1.869629,4125,4125
-1,110,2,34.000,19062,1.939972,4220,4220
-1,110,2,35.000,23197,2.003067,3785,3785
-1,110,2,36.000,27987,2.076157,4385,4385
-1,110,2,37.000,31314,2.126923,3045,3045
-1,110,2,38.000,36599,2.207565,4838,4838
-1,110,2,39.000,41052,2.275513,4076,4076
-1,110,2,40.000,45469,2.342911,4043,4043
-1,110,2,41.000,49659,2.406845,3836,3836
-1,110,2,42.000,53783,2.469772,3775,3775
-1,110,2,43.000,58495,2.541672,4313,4313
-1,110,2,44.000,63282,2.614716,4382,4382
-1,110,2,45.000,2082,2.680878,3969,3969
-1,110,2,46.000,6380,2.746460,3934,3934
-1,110,2,47.000,10720,2.812683,3973,3973
-1,110,2,48.000,14988,2.877808,3907,3907
-1,110,2,49.000,19786,2.951019,4392,4392
-1,110,2,50.000,23963,3.014755,3824,3824
-1,110,2,51.000,28755,3.087875,4387,4387
-1,110,2,52.000,33086,3.153961,3965,3965
-1,110,2,53.000,37507,3.221420,4047,4047
-1,110,2,54.000,41823,3.287277,3951,3951
-1,110,2,55.000,46481,3.358353,4264,4264
-1,110,2,56.000,51007,3.427414,4143,4143
-1,110,2,57.000,55296,3.492859,3926,3926
-1,110,2,58.000,59480,3.556702,3830,3830
-1,110,2,59.000,64506,3.633392,4601,4601
-1,110,2,60.000,3161,3.697342,3836,3836
-1,110,2,61.000,8093,3.772598,4515,4515
-1,110,2,62.000,13108,3.849121,4591,4591
-1,110,2,63.000,16328,3.898254,2947,2947
-1,110,2,64.000,21353,3.974930,4600,4600
-1,110,2,65.000,25632,4.040222,3917,3917
-1,110,2,66.000,30068,4.107910,4061,4061
-1,110,2,67.000,35246,4.186920,4740,4740
-1,110,2,68.000,39167,4.246750,3589,3589
-1,110,2,69.000,43744,4.316589,4190,4190
-1,110,2,70.000,48197,4.384537,4076,4076
-1,110,2,71.000,52389,4.448502,3837,3837
-1,110,2,72.000,56949,4.518082,4174,4174
-1,110,2,73.000,61077,4.581070,3779,3779
-1,110,2,74.000,212,4.652344,4276,4276
-1,110,2,75.000,4422,4.716583,3854,3854
-1,110,2,76.000,8948,4.785645,4143,4143
-1,110,2,77.000,13894,4.861115,4528,4528
-1,110,2,78.000,18362,4.929291,4090,4090
-1,110,2,79.000,22605,4.994034,3884,3884
-1,110,2,80.000,26861,5.058975,3896,3896
-1,110,2,81.000,30838,5.119659,3641,3641
-1,110,2,82.000,36171,5.201035,4882,4882
-1,110,2,83.000,40593,5.268509,4048,4048
-1,110,2,84.000,44999,5.335739,4033,4033
-1,110,2,85.000,49223,5.400192,3867,3867
-1,110,2,86.000,53412,5.464111,3835,3835
-1,110,2,87.000,58371,5.539780,4540,4540
-1,110,2,88.000,63227,5.613876,4445,4445
-1,110,2,89.000,1733,5.675552,3700,3700
-1,110,2,90.000,6570,5.749359,4428,4428
-1,110,2,91.000,10892,5.815308,3956,3956
-1,110,2,92.000,15235,5.881577,3976,3976
-1,110,2,93.000,20103,5.955856,4456,4456
-1,110,2,94.000,24476,6.022583,4003,4003
-1,110,2,95.000,29245,6.095352,4366,4366
-1,110,2,96.000,34278,6.172150,4607,4607
-1,110,2,97.000,37778,6.225555,3204,3204
-1,110,2,98.000,42668,6.300171,4476,4476
-1,110,2,99.000,47345,6.371536,4281,4281
-1,110,2,100.000,51620,6.436768,3913,3913
-1,110,2,101.000,56567,6.512253,4529,4529
-1,110,2,102.000,60077,6.565811,3213,3213
-1,110,2,103.000,65367,6.646530,4843,4843
-1,110,2,104.000,4065,6.711136,3876,3876
-1,110,2,105.000,8836,6.783936,4367,4367
-1,110,2,106.000,13568,6.856140,4332,4332
-1,110,2,107.000,17884,6.921997,3951,3951
-1,110,2,108.000,22343,6.990036,4082,4082
-1,110,2,109.000,26970,7.060638,4236,4236
-1,110,2,110.000,30962,7.121552,3654,3654
-1,110,2,111.000,36353,7.203812,4935,4935
-1,110,2,112.000,40845,7.272354,4112,4112
-1,110,2,113.000,45415,7.342087,4183,4183
-1,110,2,114.000,49388,7.402710,3637,3637
-1,110,2,115.000,53614,7.467194,3869,3869
-1,110,2,116.000,58559,7.542648,4527,4527
-1,110,2,117.000,63487,7.617844,4511,4511
-1,110,2,118.000,2253,7.683487,3938,3938
-1,110,2,119.000,7321,7.760818,4639,4639
-1,110,2,120.000,11595,7.826035,3912,3912
-1,110,2,121.000,15630,7.887604,3694,3694
-1,110,2,122.000,20174,7.956940,4160,4160
-1,110,2,123.000,24469,8.022476,3932,3932
-1,110,2,124.000,29289,8.096024,4412,4412
-1,110,2,125.000,34477,8.175186,4749,4749
-1,110,2,126.000,38166,8.231476,3377,3377
-1,110,2,127.000,43091,8.306625,4508,4508
-1,110,2,128.000,47693,8.376846,4213,4213
-1,110,2,129.000,52006,8.442657,3948,3948
-1,110,2,130.000,56956,8.518188,4531,4531
-1,110,2,131.000,60482,8.571991,3228,3228
-1,110,2,132.000,100,8.650635,4718,4718
-1,110,2,133.000,4577,8.718948,4098,4098
-1,110,2,134.000,9094,8.787872,4135,4135
-1,110,2,135.000,14138,8.864838,4617,4617
-1,110,2,136.000,18799,8.935959,4267,4267
-1,110,2,137.000,23111,9.001755,3947,3947
-1,110,2,138.000,28006,9.076447,4481,4481
-1,110,2,139.000,32242,9.141083,3878,3878
-1,110,2,140.000,36827,9.211044,4197,4197
-1,110,2,141.000,41588,9.283691,4358,4358
-1,110,2,142.000,46249,9.354813,4267,4267
-1,110,2,143.000,50848,9.424988,4210,4210
-1,110,2,144.000,55174,9.490997,3960,3960
-1,110,2,145.000,59525,9.557388,3983,3983
-1,110,2,146.000,64691,9.636215,4729,4729
-1,110,2,147.000,3329,9.699905,3821,3821
-1,110,2,148.000,8018,9.771454,4292,4292
-1,110,2,149.000,13058,9.848358,4614,4614
-1,110,2,150.000,16931,9.907455,3545,3545
-1,110,2,151.000,21849,9.982498,4502,4502
-1,110,2,152.000,26251,10.049667,4030,4030
-1,110,2,153.000,30549,10.115250,3934,3934
-1,110,2,154.000,35781,10.195084,4790,4790
-1,110,2,155.000,40319,10.264328,4154,4154
-1,110,2,156.000,44896,10.334167,4190,4190
-1,110,2,157.000,48915,10.395493,3679,3679
-1,110,2,158.000,53334,10.462921,4045,4045
-1,110,2,159.000,58387,10.540024,4626,4626
-1,130,0,0.000,62574,0.000000,6699,6699
-1,130,0,1.000,64663,0.031876,1912,1912
-1,130,0,2.000,1361,0.065964,2045,2045
-1,130,0,3.000,3452,0.097870,1914,1914
-1,130,0,4.000,6347,0.142044,2650,2650
-1,130,0,5.000,8356,0.172699,1839,1839
-1,130,0,6.000,10955,0.212357,2379,2379
-1,130,0,7.000,13801,0.255783,2605,2605
